Press,News Article,Exaggeration,Cosine Similarity
07-11-033.txt,07-11-033_daily_mail.txt,0,0.746489
02-11-051.txt,02-11-051_express.txt,0,0.746045
08-11-011.txt,08-11-011_daily_mail.txt,0,0.744923
17-11-008.txt,17-11-008_express.txt,1,0.741338
05-11-005.txt,05-11-005_scotsman.txt,1,0.738252
20-11-020.txt,20-11-020_telegraph.txt,0,0.738157
03-11-006.txt,03-11-006_daily_mail.txt,1,0.736487
05-11-018.txt,05-11-018_bbc.txt,0,0.736166
07-11-033.txt,07-11-033_reuters.txt,0,0.735907
13-11-010.txt,13-11-010_guardian.txt,0,0.735846
16-11-006.txt,16-11-006_mirror.txt,0,0.735345
05-11-004.txt,05-11-004_times.txt,0,0.733989
05-11-007.txt,05-11-007_bbc.txt,1,0.733942
04-11-017.txt,04-11-017_daily_mail.txt,0,0.731731
06-11-011.txt,06-11-011_express.txt,0,0.731723
15-11-013.txt,15-11-013_reuters.txt,0,0.730186
02-11-012.txt,02-11-012_telegraph.txt,0,0.730107
02-11-049.txt,02-11-049_daily_mail.txt,0,0.729637
04-11-008.txt,04-11-008_independent.txt,0,0.728643
05-11-031.txt,05-11-031_metro.txt,0,0.726748
05-11-010.txt,05-11-010_bbc.txt,0,0.725592
05-11-001.txt,05-11-001_express.txt,1,0.725555
16-11-006.txt,16-11-006_bbc.txt,0,0.721298
14-11-007.txt,14-11-007_bbc.txt,0,0.721089
15-11-023.txt,15-11-023_bbc.txt,0,0.720826
03-11-025.txt,03-11-025_times.txt,0,0.720765
03-11-040.txt,03-11-040_sun.txt,1,0.718476
05-11-011.txt,05-11-011_express.txt,1,0.71828
12-11-030.txt,12-11-030_daily_mail.txt,0,0.717456
01-11-013.txt,01-11-013_times.txt,0,0.716324
14-11-002.txt,14-11-002_independent.txt,0,0.713104
07-11-030.txt,07-11-030_daily_mail.txt,0,0.71286
19-11-014.txt,19-11-014_reuters.txt,0,0.711981
14-11-002.txt,14-11-002_daily_mail.txt,0,0.709625
12-11-028.txt,12-11-028_reuters.txt,0,0.709572
06-11-023.txt,06-11-023_bbc.txt,0,0.709309
06-11-021.txt,06-11-021_scotsman.txt,0,0.709044
14-11-021.txt,14-11-021_daily_mail.txt,0,0.706619
15-11-001.txt,15-11-001_bbc.txt,0,0.705583
19-11-004.txt,19-11-004_bbc.txt,0,0.705149
08-11-011.txt,08-11-011_reuters.txt,0,0.705138
02-11-036.txt,02-11-036_telegraph.txt,0,0.704727
02-11-023.txt,02-11-023_guardian.txt,0,0.703985
05-11-036.txt,05-11-036_bbc.txt,1,0.703675
16-11-005.txt,16-11-005_express.txt,0,0.703104
05-11-028.txt,05-11-028_scotsman.txt,0,0.702873
05-11-009.txt,05-11-009_metro.txt,1,0.702059
03-11-001.txt,03-11-001_sun.txt,0,0.698825
05-11-028.txt,05-11-028_mirror.txt,0,0.697997
07-11-017.txt,07-11-017_press_association.txt,0,0.697879
16-11-006.txt,16-11-006_metro.txt,0,0.696582
06-11-010.txt,06-11-010_scotsman.txt,1,0.69551
04-11-008.txt,04-11-008_daily_mail.txt,0,0.695461
05-11-010.txt,05-11-010_express.txt,0,0.695284
05-11-020.txt,05-11-020_scotsman.txt,1,0.69526
12-11-026.txt,12-11-026_times.txt,0,0.694476
05-11-036.txt,05-11-036_independent.txt,1,0.692278
17-11-007.txt,17-11-007_telegraph.txt,0,0.692069
07-11-024.txt,07-11-024_bbc.txt,1,0.692011
07-11-038.txt,07-11-038_bbc.txt,1,0.691077
08-11-021.txt,08-11-021_bbc.txt,1,0.689986
17-11-012.txt,17-11-012_daily_mail.txt,0,0.689329
03-11-036.txt,03-11-036_guardian.txt,0,0.688314
07-11-004.txt,07-11-004_metro.txt,0,0.687869
06-11-023.txt,06-11-023_metro.txt,0,0.687805
12-11-012.txt,12-11-012_daily_mail.txt,1,0.686242
05-11-010.txt,05-11-010_metro.txt,0,0.684406
03-11-020.txt,03-11-020_reuters.txt,0,0.683852
20-11-014.txt,20-11-014_bbc.txt,0,0.682968
09-11-009.txt,09-11-009_reuters.txt,0,0.682873
02-11-002.txt,02-11-002_telegraph.txt,0,0.681873
13-11-012.txt,13-11-012_reuters.txt,0,0.680807
07-11-008.txt,07-11-008_reuters.txt,0,0.679979
06-11-020.txt,06-11-020_telegraph.txt,0,0.679706
03-11-001.txt,03-11-001_reuters.txt,0,0.679329
15-11-021.txt,15-11-021_telegraph.txt,0,0.677357
18-11-004.txt,18-11-004_reuters.txt,0,0.677311
03-11-012.txt,03-11-012_times.txt,0,0.676874
03-11-028.txt,03-11-028_express.txt,1,0.676774
03-11-025.txt,03-11-025_independent.txt,0,0.676206
05-11-010.txt,05-11-010_sun.txt,0,0.674872
05-11-036.txt,05-11-036_sun.txt,1,0.674286
11-11-005.txt,11-11-005_metro.txt,0,0.674074
02-11-030.txt,02-11-030_daily_mail.txt,0,0.673691
17-11-011.txt,17-11-011_mirror.txt,0,0.673456
17-11-007.txt,17-11-007_metro.txt,0,0.673217
02-11-030.txt,02-11-030_express.txt,0,0.672477
05-11-026.txt,05-11-026_metro.txt,1,0.672364
02-11-023.txt,02-11-023_bbc.txt,0,0.671729
03-11-028.txt,03-11-028_reuters.txt,1,0.670084
15-11-014.txt,15-11-014_express.txt,0,0.669831
07-11-017.txt,07-11-017_reuters.txt,0,0.668904
02-11-030.txt,02-11-030_mirror.txt,0,0.668264
19-11-010.txt,19-11-010_mirror.txt,0,0.667859
04-11-004.txt,04-11-004_bbc.txt,0,0.667795
02-11-036.txt,02-11-036_independent.txt,0,0.667595
19-11-012.txt,19-11-012_independent.txt,0,0.667085
20-11-014.txt,20-11-014_mirror.txt,0,0.666834
03-11-033.txt,03-11-033_reuters.txt,0,0.66654
03-11-001.txt,03-11-001_bbc.txt,0,0.665621
18-11-004.txt,18-11-004_telegraph.txt,0,0.663432
07-11-001.txt,07-11-001_reuters.txt,0,0.662101
07-11-020.txt,07-11-020_bbc.txt,0,0.662058
15-11-013.txt,15-11-013_sun.txt,0,0.660607
05-11-008.txt,05-11-008_metro.txt,1,0.660236
11-11-006.txt,11-11-006_telegraph.txt,0,0.658012
03-11-001.txt,03-11-001_scotsman.txt,0,0.657944
19-11-001.txt,19-11-001_telegraph.txt,0,0.657923
05-11-036.txt,05-11-036_daily_mail.txt,1,0.657738
05-11-007.txt,05-11-007_scotsman.txt,1,0.657456
07-11-010.txt,07-11-010_bbc.txt,0,0.656848
07-11-025.txt,07-11-025_sunday_sun.txt,1,0.656711
13-11-010.txt,13-11-010_telegraph.txt,0,0.656704
08-11-003.txt,08-11-003_bbc.txt,0,0.655462
07-11-029.txt,07-11-029_daily_mail.txt,0,0.654548
20-11-014.txt,20-11-014_reuters.txt,0,0.654426
14-11-006.txt,14-11-006_telegraph.txt,0,0.653997
07-11-038.txt,07-11-038_mirror.txt,1,0.653951
07-11-038.txt,07-11-038_reuters.txt,1,0.653885
05-11-006.txt,05-11-006_scotsman.txt,0,0.653484
16-11-005.txt,16-11-005_mirror.txt,0,0.653042
17-11-012.txt,17-11-012_bbc.txt,0,0.652837
07-11-029.txt,07-11-029_times.txt,0,0.652182
14-11-003.txt,14-11-003_daily_star.txt,0,0.650428
05-11-018.txt,05-11-018_telegraph.txt,0,0.649813
15-11-021.txt,15-11-021_metro.txt,0,0.64919
02-11-002.txt,02-11-002_independent.txt,0,0.648513
15-11-013.txt,15-11-013_daily_mail.txt,0,0.648277
09-11-004.txt,09-11-004_reuters.txt,0,0.648218
08-11-018.txt,08-11-018_telegraph.txt,0,0.647454
07-11-013.txt,07-11-013_metro.txt,0,0.646088
07-11-010.txt,07-11-010_daily_mail.txt,0,0.645522
04-11-007.txt,04-11-007_independent.txt,0,0.645331
02-11-002.txt,02-11-002_guardian.txt,0,0.644997
15-11-013.txt,15-11-013_bbc.txt,0,0.6444
15-11-026.txt,15-11-026_reuters.txt,1,0.643843
19-11-012.txt,19-11-012_metro.txt,0,0.643467
03-11-013.txt,03-11-013_bbc.txt,0,0.64287
09-11-014.txt,09-11-014_telegraph.txt,0,0.642461
05-11-005.txt,05-11-005_metro.txt,1,0.642403
12-11-009.txt,12-11-009_express.txt,0,0.641955
20-11-003.txt,20-11-003_daily_mail.txt,0,0.641163
02-11-002.txt,02-11-002_metro.txt,0,0.640394
05-11-031.txt,05-11-031_bbc.txt,0,0.639337
05-11-024.txt,05-11-024_scotsman.txt,0,0.635488
03-11-004.txt,03-11-004_mail_sunday.txt,0,0.635049
08-11-018.txt,08-11-018_reuters.txt,0,0.63503
09-11-001.txt,09-11-001_bbc.txt,0,0.635009
06-11-011.txt,06-11-011_sun.txt,0,0.633564
13-11-002.txt,13-11-002_bbc.txt,0,0.631883
05-11-010.txt,05-11-010_independent.txt,0,0.630978
15-11-018.txt,15-11-018_telegraph.txt,0,0.630461
02-11-036.txt,02-11-036_guardian.txt,0,0.63001
03-11-004.txt,03-11-004_telegraph.txt,0,0.629484
17-11-003.txt,17-11-003_telegraph.txt,0,0.629025
09-11-004.txt,09-11-004_daily_mail.txt,0,0.628223
07-11-025.txt,07-11-025_bbc.txt,0,0.628169
03-11-005.txt,03-11-005_guardian.txt,0,0.627244
04-11-007.txt,04-11-007_daily_mail.txt,0,0.627183
05-11-002.txt,05-11-002_guardian.txt,0,0.626661
07-11-016.txt,07-11-016_press_association.txt,0,0.626608
06-11-025.txt,06-11-025_express.txt,1,0.625852
17-11-012.txt,17-11-012_times.txt,0,0.62477
13-11-003.txt,13-11-003_independent.txt,0,0.624686
04-11-007.txt,04-11-007_telegraph.txt,0,0.623542
15-11-013.txt,15-11-013_metro.txt,0,0.622535
05-11-018.txt,05-11-018_metro.txt,0,0.622185
04-11-017.txt,04-11-017_bbc.txt,0,0.621972
09-11-004.txt,09-11-004_mirror.txt,0,0.621086
03-11-005.txt,03-11-005_independent.txt,0,0.619909
08-11-026.txt,08-11-026_telegraph.txt,0,0.619897
05-11-030.txt,05-11-030_scotsman.txt,0,0.619707
11-11-005.txt,11-11-005_express.txt,0,0.619647
01-11-013.txt,01-11-013_daily_mail.txt,0,0.619549
05-11-018.txt,05-11-018_sun.txt,0,0.619048
17-11-012.txt,17-11-012_telegraph.txt,0,0.618495
13-11-002.txt,13-11-002_mirror.txt,0,0.617777
13-11-010.txt,13-11-010_mirror.txt,0,0.617716
20-11-014.txt,20-11-014_daily_mail.txt,0,0.616754
03-11-005.txt,03-11-005_telegraph.txt,0,0.616591
03-11-005.txt,03-11-005_reuters.txt,0,0.615665
07-11-017.txt,07-11-017_bbc.txt,0,0.615475
17-11-007.txt,17-11-007_daily_mail.txt,0,0.614646
20-11-004.txt,20-11-004_telegraph.txt,0,0.614389
05-11-007.txt,05-11-007_telegraph.txt,1,0.613925
03-11-032.txt,03-11-032_times.txt,0,0.613849
15-11-010.txt,15-11-010_bbc.txt,0,0.613256
04-11-018.txt,04-11-018_reuters.txt,0,0.612902
15-11-011.txt,15-11-011_telegraph.txt,0,0.612799
08-11-026.txt,08-11-026_guardian.txt,0,0.612381
02-11-002.txt,02-11-002_times.txt,0,0.612026
12-11-026.txt,12-11-026_daily_mail.txt,0,0.610134
03-11-028.txt,03-11-028_daily_mail.txt,1,0.609239
12-11-026.txt,12-11-026_mirror.txt,0,0.609149
15-11-007.txt,15-11-007_daily_mail.txt,0,0.608336
15-11-023.txt,15-11-023_scotsman.txt,0,0.608302
03-11-014.txt,03-11-014_guardian.txt,0,0.608204
06-11-025.txt,06-11-025_sun.txt,1,0.607476
13-11-010.txt,13-11-010_sun.txt,0,0.606004
18-11-013.txt,18-11-013_telegraph.txt,0,0.605938
03-11-022.txt,03-11-022_telegraph.txt,0,0.605579
09-11-003.txt,09-11-003_daily_mail.txt,0,0.60509
05-11-002.txt,05-11-002_independent.txt,0,0.604926
07-11-029.txt,07-11-029_mirror.txt,0,0.604458
05-11-011.txt,05-11-011_sun.txt,1,0.604154
04-11-018.txt,04-11-018_telegraph.txt,0,0.604021
15-11-006.txt,15-11-006_telegraph.txt,1,0.603979
12-11-023.txt,12-11-023_bbc.txt,0,0.603461
03-11-019.txt,03-11-019_daily_mail.txt,0,0.602552
01-11-013.txt,01-11-013_independent.txt,0,0.602521
19-11-006.txt,19-11-006_guardian.txt,0,0.599402
19-11-002.txt,19-11-002_daily_mail.txt,0,0.598922
06-11-001.txt,06-11-001_mirror.txt,0,0.598761
05-11-002.txt,05-11-002_reuters.txt,0,0.598424
18-11-013.txt,18-11-013_daily_mail.txt,0,0.598039
03-11-019.txt,03-11-019_telegraph.txt,0,0.598026
03-11-024.txt,03-11-024_metro.txt,1,0.594917
06-11-010.txt,06-11-010_express.txt,1,0.594361
08-11-028.txt,08-11-028_independent.txt,0,0.593509
16-11-002.txt,16-11-002_telegraph.txt,0,0.591852
12-11-005.txt,12-11-005_telegraph.txt,0,0.590999
12-11-003.txt,12-11-003_mirror.txt,0,0.590934
05-11-006.txt,05-11-006_times.txt,0,0.589031
19-11-010.txt,19-11-010_sun.txt,0,0.588561
09-11-012.txt,09-11-012_daily_mail.txt,0,0.587676
01-11-015.txt,01-11-015_express.txt,1,0.587407
18-11-011.txt,18-11-011_mirror.txt,0,0.586842
07-11-029.txt,07-11-029_express.txt,0,0.585412
05-11-023.txt,05-11-023_times.txt,0,0.584015
14-11-006.txt,14-11-006_sunday_times.txt,0,0.583719
13-11-013.txt,13-11-013_independent.txt,0,0.583579
08-11-026.txt,08-11-026_sun.txt,0,0.581895
15-11-014.txt,15-11-014_independent.txt,0,0.581154
07-11-017.txt,07-11-017_guardian.txt,0,0.580594
02-11-023.txt,02-11-023_express.txt,0,0.580522
05-11-007.txt,05-11-007_reuters.txt,0,0.58039
01-11-015.txt,01-11-015_metro.txt,0,0.58005
07-11-030.txt,07-11-030_metro.txt,0,0.579859
06-11-007.txt,06-11-007_daily_mail.txt,0,0.579701
08-11-026.txt,08-11-026_mirror.txt,0,0.579124
07-11-004.txt,07-11-004_telegraph.txt,0,0.57714
19-11-001.txt,19-11-001_times.txt,0,0.577038
15-11-011.txt,15-11-011_scotsman.txt,0,0.576801
09-11-004.txt,09-11-004_times.txt,0,0.57548
19-11-009.txt,19-11-009_daily_mail.txt,0,0.575158
06-11-025.txt,06-11-025_bbc.txt,1,0.574213
07-11-033.txt,07-11-033_sun.txt,0,0.574104
18-11-012.txt,18-11-012_bbc.txt,0,0.573012
03-11-038.txt,03-11-038_telegraph.txt,0,0.57258
05-11-021.txt,05-11-021_express.txt,1,0.572024
05-11-024.txt,05-11-024_mirror.txt,0,0.571607
07-11-020.txt,07-11-020_guardian.txt,0,0.570037
19-11-011.txt,19-11-011_express.txt,0,0.5693
05-11-023.txt,05-11-023_guardian.txt,0,0.568878
15-11-013.txt,15-11-013_telegraph.txt,0,0.568219
06-11-007.txt,06-11-007_reuters.txt,0,0.568212
12-11-005.txt,12-11-005_mirror.txt,0,0.567641
05-11-023.txt,05-11-023_daily_mail.txt,0,0.567616
06-11-025.txt,06-11-025_guardian.txt,1,0.567177
04-11-009.txt,04-11-009_daily_mail.txt,0,0.565618
18-11-005.txt,18-11-005_bbc.txt,0,0.565599
13-11-010.txt,13-11-010_express.txt,0,0.565551
20-11-019.txt,20-11-019_telegraph.txt,0,0.565238
07-11-015.txt,07-11-015_telegraph.txt,1,0.565136
12-11-005.txt,12-11-005_guardian.txt,0,0.564816
02-11-036.txt,02-11-036_metro.txt,0,0.564629
03-11-027.txt,03-11-027_guardian.txt,0,0.563086
07-11-038.txt,07-11-038_daily_mail.txt,0,0.56308
05-11-018.txt,05-11-018_express.txt,0,0.562463
05-11-021.txt,05-11-021_reuters.txt,1,0.562425
03-11-036.txt,03-11-036_reuters.txt,0,0.562162
04-11-012.txt,04-11-012_telegraph.txt,0,0.562129
08-11-026.txt,08-11-026_independent.txt,0,0.562068
08-11-017.txt,08-11-017_daily_mail.txt,0,0.560857
09-11-013.txt,09-11-013_express.txt,1,0.56075
06-11-011.txt,06-11-011_daily_star.txt,0,0.560696
01-11-016.txt,01-11-016_reuters.txt,0,0.560555
08-11-026.txt,08-11-026_metro.txt,0,0.560005
01-11-015.txt,01-11-015_independent.txt,0,0.559477
05-11-022.txt,05-11-022_metro.txt,0,0.558567
14-11-006.txt,14-11-006_daily_mail.txt,0,0.558561
06-11-007.txt,06-11-007_bbc.txt,0,0.558529
05-11-002.txt,05-11-002_bbc.txt,0,0.558525
04-11-010.txt,04-11-010_express.txt,0,0.557831
06-11-010.txt,06-11-010_metro.txt,1,0.556976
12-11-012.txt,12-11-012_metro.txt,0,0.556433
02-11-036.txt,02-11-036_bbc.txt,0,0.555242
19-11-003.txt,19-11-003_bbc.txt,0,0.554892
16-11-005.txt,16-11-005_sun.txt,0,0.554832
19-11-002.txt,19-11-002_telegraph.txt,0,0.554811
03-11-032.txt,03-11-032_sun.txt,0,0.554722
08-11-004.txt,08-11-004_daily_mail.txt,0,0.553602
03-11-040.txt,03-11-040_mirror.txt,1,0.552701
14-11-027.txt,14-11-027_bbc.txt,0,0.552595
18-11-013.txt,18-11-013_guardian.txt,0,0.551986
15-11-013.txt,15-11-013_express.txt,0,0.551875
03-11-004.txt,03-11-004_bbc.txt,0,0.551753
13-11-009.txt,13-11-009_telegraph.txt,0,0.551105
15-11-006.txt,15-11-006_express.txt,1,0.551059
02-11-004.txt,02-11-004_guardian.txt,0,0.550909
17-11-012.txt,17-11-012_mirror.txt,0,0.550337
06-11-001.txt,06-11-001_daily_mail.txt,0,0.550336
09-11-004.txt,09-11-004_bbc.txt,0,0.550134
04-11-012.txt,04-11-012_daily_mail.txt,0,0.54941
03-11-005.txt,03-11-005_daily_mail.txt,0,0.549165
12-11-019.txt,12-11-019_times.txt,0,0.548542
12-11-005.txt,12-11-005_bbc.txt,0,0.548523
12-11-026.txt,12-11-026_express.txt,0,0.548337
07-11-002.txt,07-11-002_bbc.txt,0,0.547684
06-11-023.txt,06-11-023_independent.txt,0,0.547615
16-11-007.txt,16-11-007_times.txt,0,0.546468
13-11-016.txt,13-11-016_times.txt,0,0.546271
11-11-001.txt,11-11-001_guardian.txt,0,0.546169
12-11-019.txt,12-11-019_daily_mail.txt,0,0.546041
08-11-027.txt,08-11-027_independent.txt,0,0.546031
06-11-025.txt,06-11-025_telegraph.txt,1,0.545929
05-11-002.txt,05-11-002_daily_mail.txt,0,0.54544
03-11-040.txt,03-11-040_daily_mail.txt,1,0.545246
20-11-011.txt,20-11-011_mirror.txt,0,0.543459
13-11-010.txt,13-11-010_metro.txt,0,0.543274
05-11-002.txt,05-11-002_telegraph.txt,0,0.543262
19-11-006.txt,19-11-006_bbc.txt,0,0.543161
01-11-013.txt,01-11-013_scotsman.txt,0,0.542532
08-11-004.txt,08-11-004_reuters.txt,0,0.541658
19-11-002.txt,19-11-002_metro.txt,0,0.541511
08-11-017.txt,08-11-017_reuters.txt,0,0.541279
06-11-007.txt,06-11-007_express.txt,0,0.541226
08-11-008.txt,08-11-008_telegraph.txt,0,0.541209
14-11-003.txt,14-11-003_guardian.txt,0,0.540189
19-11-014.txt,19-11-014_new_scientist.txt,0,0.540096
12-11-030.txt,12-11-030_sun.txt,0,0.539975
13-11-010.txt,13-11-010_daily_mail.txt,0,0.53976
15-11-013.txt,15-11-013_mirror.txt,0,0.539744
04-11-009.txt,04-11-009_express.txt,0,0.538908
12-11-026.txt,12-11-026_guardian.txt,0,0.53885
19-11-014.txt,19-11-014_sun.txt,0,0.538487
15-11-015.txt,15-11-015_bbc.txt,0,0.538162
01-11-023.txt,01-11-023_express.txt,0,0.538116
12-11-019.txt,12-11-019_guardian.txt,0,0.537985
05-11-025.txt,05-11-025_express.txt,0,0.537755
03-11-042.txt,03-11-042_mirror.txt,0,0.536396
19-11-010.txt,19-11-010_new_scientist.txt,0,0.536272
03-11-026.txt,03-11-026_independent.txt,0,0.5361
07-11-026.txt,07-11-026_telegraph.txt,0,0.535696
04-11-008.txt,04-11-008_bbc.txt,0,0.535652
07-11-018.txt,07-11-018_telegraph.txt,0,0.534693
03-11-005.txt,03-11-005_bbc.txt,0,0.534674
11-11-004.txt,11-11-004_daily_mail.txt,0,0.533556
03-11-033.txt,03-11-033_daily_mail.txt,0,0.533037
03-11-026.txt,03-11-026_times.txt,0,0.532983
15-11-027.txt,15-11-027_telegraph.txt,0,0.532572
01-11-015.txt,01-11-015_daily_mail.txt,0,0.53249
20-11-011.txt,20-11-011_telegraph.txt,0,0.5323
12-11-008.txt,12-11-008_express.txt,0,0.530354
07-11-032.txt,07-11-032_metro.txt,0,0.529992
20-11-011.txt,20-11-011_metro.txt,0,0.529966
05-11-035.txt,05-11-035_sun.txt,0,0.529784
08-11-026.txt,08-11-026_scotsman.txt,0,0.528935
19-11-011.txt,19-11-011_metro.txt,0,0.528619
13-11-010.txt,13-11-010_independent.txt,0,0.527893
03-11-027.txt,03-11-027_times.txt,0,0.527162
13-11-015.txt,13-11-015_telegraph.txt,0,0.52639
01-11-015.txt,01-11-015_telegraph.txt,1,0.525891
07-11-013.txt,07-11-013_mirror.txt,0,0.525792
08-11-028.txt,08-11-028_reuters.txt,0,0.525651
12-11-012.txt,12-11-012_mirror.txt,0,0.524958
02-11-040.txt,02-11-040_scotsman.txt,0,0.524901
05-11-018.txt,05-11-018_daily_mail.txt,0,0.524868
05-11-031.txt,05-11-031_daily_mail.txt,0,0.524776
19-11-014.txt,19-11-014_metro.txt,0,0.524744
05-11-008.txt,05-11-008_express.txt,1,0.524012
03-11-027.txt,03-11-027_telegraph.txt,0,0.523022
07-11-018.txt,07-11-018_guardian.txt,0,0.522655
02-11-002.txt,02-11-002_sun.txt,0,0.52251
02-11-002.txt,02-11-002_express.txt,0,0.522143
01-11-013.txt,01-11-013_guardian.txt,0,0.521723
03-11-013.txt,03-11-013_daily_mail.txt,1,0.521542
05-11-009.txt,05-11-009_sun.txt,1,0.52136
02-11-040.txt,02-11-040_bbc.txt,0,0.520543
15-11-011.txt,15-11-011_bbc.txt,0,0.519185
07-11-030.txt,07-11-030_sun.txt,0,0.519027
06-11-018.txt,06-11-018_express.txt,0,0.518451
07-11-002.txt,07-11-002_economist.txt,0,0.51717
20-11-014.txt,20-11-014_sun.txt,0,0.517037
02-11-002.txt,02-11-002_daily_mail.txt,0,0.516894
01-11-023.txt,01-11-023_telegraph.txt,0,0.516447
08-11-018.txt,08-11-018_sun.txt,0,0.516385
09-11-004.txt,09-11-004_express.txt,0,0.515853
03-11-024.txt,03-11-024_guardian.txt,1,0.515772
07-11-032.txt,07-11-032_telegraph.txt,0,0.515534
08-11-018.txt,08-11-018_mirror.txt,0,0.515436
13-11-010.txt,13-11-010_times.txt,0,0.515059
19-11-016.txt,19-11-016_bbc.txt,0,0.514349
03-11-011.txt,03-11-011_reuters.txt,0,0.514246
03-11-027.txt,03-11-027_scotsman.txt,0,0.514067
20-11-001.txt,20-11-001_telegraph.txt,0,0.512986
01-11-015.txt,01-11-015_daily_star.txt,0,0.512918
15-11-016.txt,15-11-016_guardian.txt,0,0.511948
08-11-008.txt,08-11-008_express.txt,0,0.51097
02-11-002.txt,02-11-002_bbc.txt,0,0.510231
06-11-018.txt,06-11-018_bbc.txt,0,0.509755
07-11-041.txt,07-11-041_sun.txt,0,0.509741
03-11-013.txt,03-11-013_guardian.txt,1,0.509444
15-11-011.txt,15-11-011_guardian.txt,0,0.509195
01-11-013.txt,01-11-013_bbc.txt,0,0.508248
05-11-036.txt,05-11-036_telegraph.txt,1,0.507979
02-11-040.txt,02-11-040_reuters.txt,0,0.507668
01-11-016.txt,01-11-016_express.txt,0,0.506919
06-11-011.txt,06-11-011_mirror.txt,0,0.506205
15-11-017.txt,15-11-017_bbc.txt,0,0.505253
02-11-030.txt,02-11-030_telegraph.txt,0,0.505121
02-11-049.txt,02-11-049_mirror.txt,0,0.505097
08-11-019.txt,08-11-019_reuters.txt,0,0.504223
03-11-026.txt,03-11-026_sun.txt,0,0.504132
02-11-027.txt,02-11-027_independent.txt,0,0.503235
