Press,News Article,Exaggeration,Cosine Similarity
07-11-002.txt,07-11-002_guardian.txt,1,0.422553
13-11-016.txt,13-11-016_mirror.txt,0,0.422739
01-11-023.txt,01-11-023_daily_mail.txt,1,0.425114
03-11-026.txt,03-11-026_reuters.txt,1,0.425116
16-11-007.txt,16-11-007_bbc.txt,1,0.425955
03-11-026.txt,03-11-026_scotsman.txt,1,0.426376
06-11-014.txt,06-11-014_express.txt,1,0.426756
02-11-036.txt,02-11-036_sunday_telegraph.txt,0,0.427581
03-11-026.txt,03-11-026_metro.txt,1,0.429327
04-11-001.txt,04-11-001_independent.txt,1,0.429341
01-11-023.txt,01-11-023_metro.txt,1,0.429644
03-11-004.txt,03-11-004_express.txt,1,0.429707
01-11-002.txt,01-11-002_daily_mail.txt,1,0.432105
07-11-011.txt,07-11-011_scotsman.txt,1,0.433099
01-11-016.txt,01-11-016_guardian.txt,0,0.433384
03-11-011.txt,03-11-011_guardian.txt,1,0.433641
16-11-007.txt,16-11-007_telegraph.txt,1,0.434677
08-11-026.txt,08-11-026_times.txt,0,0.435151
03-11-026.txt,03-11-026_daily_mail.txt,1,0.439975
08-11-028.txt,08-11-028_bbc.txt,0,0.440591
15-11-016.txt,15-11-016_bbc.txt,1,0.442343
03-11-038.txt,03-11-038_bbc.txt,0,0.44305
04-11-001.txt,04-11-001_bbc.txt,1,0.445723
01-11-023.txt,01-11-023_reuters.txt,1,0.44638
06-11-018.txt,06-11-018_telegraph.txt,1,0.446467
03-11-019.txt,03-11-019_guardian.txt,0,0.447283
08-11-018.txt,08-11-018_express.txt,1,0.44763
03-11-035.txt,03-11-035_bbc.txt,0,0.448562
07-11-002.txt,07-11-002_daily_mail.txt,1,0.450163
03-11-026.txt,03-11-026_guardian.txt,1,0.450388
08-11-027.txt,08-11-027_mirror.txt,1,0.451422
01-11-015.txt,01-11-015_bbc.txt,0,0.451451
13-11-003.txt,13-11-003_daily_mail.txt,1,0.452531
12-11-026.txt,12-11-026_reuters.txt,0,0.452686
09-11-003.txt,09-11-003_express.txt,1,0.454248
13-11-016.txt,13-11-016_express.txt,0,0.456405
08-11-004.txt,08-11-004_times.txt,0,0.456529
01-11-002.txt,01-11-002_telegraph.txt,1,0.457424
04-11-008.txt,04-11-008_express.txt,1,0.45839
20-11-011.txt,20-11-011_bbc.txt,0,0.459235
04-11-001.txt,04-11-001_daily_mail.txt,1,0.459886
14-11-012.txt,14-11-012_guardian.txt,1,0.460092
09-11-003.txt,09-11-003_mirror.txt,1,0.46285
08-11-028.txt,08-11-028_guardian.txt,0,0.463149
01-11-023.txt,01-11-023_mirror.txt,0,0.463305
01-11-016.txt,01-11-016_times.txt,0,0.464009
15-11-014.txt,15-11-014_bbc.txt,0,0.46437
06-11-014.txt,06-11-014_daily_mail.txt,1,0.464518
07-11-018.txt,07-11-018_express.txt,1,0.464561
16-11-007.txt,16-11-007_metro.txt,0,0.4648
08-11-008.txt,08-11-008_sun.txt,1,0.465881
04-11-001.txt,04-11-001_guardian.txt,1,0.465999
01-11-019.txt,01-11-019_times.txt,0,0.466434
05-11-007.txt,05-11-007_sun.txt,1,0.467134
15-11-018.txt,15-11-018_metro.txt,0,0.467265
16-11-003.txt,16-11-003_bbc.txt,0,0.467867
03-11-024.txt,03-11-024_daily_mail.txt,1,0.469022
19-11-014.txt,19-11-014_mirror.txt,1,0.469744
12-11-015.txt,12-11-015_express.txt,1,0.470575
03-11-024.txt,03-11-024_guardian.txt,1,0.470733
16-11-007.txt,16-11-007_express.txt,0,0.471549
07-11-010.txt,07-11-010_telegraph.txt,1,0.472501
03-11-027.txt,03-11-027_reuters.txt,0,0.472547
09-11-003.txt,09-11-003_daily_star.txt,1,0.472983
15-11-006.txt,15-11-006_bbc.txt,0,0.473365
07-11-011.txt,07-11-011_express.txt,1,0.47539
04-11-008.txt,04-11-008_metro.txt,1,0.475669
07-11-011.txt,07-11-011_telegraph.txt,1,0.47632
15-11-018.txt,15-11-018_bbc.txt,0,0.47813
16-11-007.txt,16-11-007_mirror.txt,1,0.478509
01-11-016.txt,01-11-016_daily_mail.txt,0,0.478544
06-11-011.txt,06-11-011_mirror.txt,0,0.480615
14-11-018.txt,14-11-018_daily_mail.txt,1,0.480744
03-11-020.txt,03-11-020_telegraph.txt,1,0.48127
13-11-016.txt,13-11-016_reuters.txt,0,0.48229
02-11-040.txt,02-11-040_reuters.txt,0,0.482556
03-11-026.txt,03-11-026_express.txt,1,0.483206
06-11-015.txt,06-11-015_bbc.txt,1,0.483395
19-11-016.txt,19-11-016_bbc.txt,0,0.483427
01-11-015.txt,01-11-015_mirror.txt,0,0.483725
07-11-018.txt,07-11-018_scotsman.txt,0,0.484543
06-11-018.txt,06-11-018_times.txt,1,0.486139
03-11-013.txt,03-11-013_guardian.txt,1,0.48645
07-11-041.txt,07-11-041_sun.txt,1,0.486572
07-11-038.txt,07-11-038_sun.txt,1,0.487434
03-11-027.txt,03-11-027_independent.txt,0,0.487608
06-11-025.txt,06-11-025_daily_mail.txt,1,0.488289
07-11-026.txt,07-11-026_daily_mail.txt,0,0.488481
15-11-014.txt,15-11-014_daily_mail.txt,1,0.490135
15-11-014.txt,15-11-014_mirror.txt,1,0.490197
08-11-018.txt,08-11-018_sun.txt,1,0.490654
12-11-005.txt,12-11-005_independent.txt,1,0.49091
13-11-016.txt,13-11-016_daily_mail.txt,0,0.491281
11-11-001.txt,11-11-001_independent.txt,1,0.491332
08-11-018.txt,08-11-018_independent.txt,1,0.492308
16-11-007.txt,16-11-007_reuters.txt,1,0.492572
02-11-002.txt,02-11-002_bbc.txt,1,0.492577
03-11-027.txt,03-11-027_bbc.txt,0,0.494396
01-11-014.txt,01-11-014_telegraph.txt,1,0.49446
19-11-008.txt,19-11-008_daily_mail.txt,0,0.494631
06-11-007.txt,06-11-007_telegraph.txt,0,0.494788
07-11-017.txt,07-11-017_express.txt,0,0.494934
20-11-011.txt,20-11-011_metro.txt,0,0.49565
12-11-015.txt,12-11-015_mirror.txt,1,0.495952
07-11-029.txt,07-11-029_sun.txt,0,0.497041
04-11-001.txt,04-11-001_reuters.txt,1,0.497097
08-11-018.txt,08-11-018_daily_mail.txt,1,0.497168
01-11-013.txt,01-11-013_sun.txt,1,0.497541
03-11-005.txt,03-11-005_bbc.txt,0,0.498231
14-11-020.txt,14-11-020_mirror.txt,0,0.498321
07-11-001.txt,07-11-001_express.txt,0,0.499252
15-11-006.txt,15-11-006_sun.txt,1,0.499948
03-11-022.txt,03-11-022_mirror.txt,0,0.5006
15-11-013.txt,15-11-013_express.txt,0,0.500707
13-11-010.txt,13-11-010_metro.txt,0,0.501648
20-11-011.txt,20-11-011_sun.txt,0,0.501748
06-11-023.txt,06-11-023_independent.txt,0,0.501861
18-11-006.txt,18-11-006_independent.txt,0,0.501909
01-11-023.txt,01-11-023_telegraph.txt,1,0.501982
08-11-010.txt,08-11-010_bbc.txt,0,0.502055
07-11-029.txt,07-11-029_telegraph.txt,0,0.50246
03-11-004.txt,03-11-004_reuters.txt,1,0.503084
16-11-007.txt,16-11-007_sun.txt,1,0.503895
01-11-015.txt,01-11-015_daily_star.txt,0,0.504309
07-11-002.txt,07-11-002_economist.txt,0,0.504698
03-11-026.txt,03-11-026_sun.txt,1,0.505822
03-11-028.txt,03-11-028_sun.txt,1,0.506683
13-11-011.txt,13-11-011_express.txt,1,0.506991
07-11-017.txt,07-11-017_times.txt,0,0.507013
15-11-011.txt,15-11-011_guardian.txt,1,0.50745
01-11-016.txt,01-11-016_independent.txt,0,0.507629
11-11-001.txt,11-11-001_sun.txt,1,0.508112
13-11-010.txt,13-11-010_times.txt,1,0.508715
08-11-008.txt,08-11-008_express.txt,0,0.508754
05-11-002.txt,05-11-002_bbc.txt,0,0.508885
07-11-030.txt,07-11-030_sun.txt,1,0.509323
07-11-026.txt,07-11-026_telegraph.txt,0,0.510092
15-11-013.txt,15-11-013_mirror.txt,0,0.510288
08-11-028.txt,08-11-028_reuters.txt,0,0.511648
02-11-027.txt,02-11-027_independent.txt,1,0.513066
14-11-007.txt,14-11-007_reuters.txt,1,0.513291
04-11-008.txt,04-11-008_bbc.txt,1,0.5133
08-11-017.txt,08-11-017_reuters.txt,0,0.513411
02-11-049.txt,02-11-049_mirror.txt,0,0.514045
19-11-014.txt,19-11-014_metro.txt,1,0.514074
06-11-018.txt,06-11-018_express.txt,0,0.514286
02-11-040.txt,02-11-040_bbc.txt,1,0.515347
03-11-026.txt,03-11-026_bbc.txt,1,0.515704
08-11-019.txt,08-11-019_reuters.txt,0,0.515771
07-11-032.txt,07-11-032_telegraph.txt,1,0.516323
09-11-004.txt,09-11-004_express.txt,0,0.516338
05-11-018.txt,05-11-018_daily_mail.txt,1,0.516541
04-11-009.txt,04-11-009_express.txt,0,0.516634
06-11-007.txt,06-11-007_mirror.txt,0,0.516662
05-11-036.txt,05-11-036_telegraph.txt,1,0.517324
05-11-002.txt,05-11-002_daily_mail.txt,0,0.517369
08-11-008.txt,08-11-008_telegraph.txt,0,0.51772
12-11-008.txt,12-11-008_express.txt,0,0.517859
06-11-007.txt,06-11-007_express.txt,0,0.518816
07-11-013.txt,07-11-013_mirror.txt,0,0.518889
03-11-005.txt,03-11-005_daily_mail.txt,0,0.520932
07-11-018.txt,07-11-018_guardian.txt,1,0.521153
03-11-027.txt,03-11-027_scotsman.txt,1,0.521201
01-11-016.txt,01-11-016_express.txt,0,0.521643
02-11-002.txt,02-11-002_express.txt,1,0.522907
20-11-014.txt,20-11-014_sun.txt,0,0.523358
12-11-019.txt,12-11-019_times.txt,0,0.524045
20-11-011.txt,20-11-011_telegraph.txt,0,0.524276
12-11-030.txt,12-11-030_sun.txt,1,0.52462
03-11-027.txt,03-11-027_telegraph.txt,0,0.524691
07-11-032.txt,07-11-032_metro.txt,1,0.525042
06-11-006.txt,06-11-006_reuters.txt,1,0.525577
03-11-027.txt,03-11-027_times.txt,1,0.525581
08-11-018.txt,08-11-018_mirror.txt,1,0.526109
05-11-009.txt,05-11-009_sun.txt,1,0.52656
15-11-017.txt,15-11-017_bbc.txt,0,0.526785
13-11-010.txt,13-11-010_independent.txt,1,0.526951
02-11-040.txt,02-11-040_scotsman.txt,0,0.52705
15-11-016.txt,15-11-016_guardian.txt,0,0.527439
01-11-023.txt,01-11-023_express.txt,0,0.527683
15-11-027.txt,15-11-027_telegraph.txt,0,0.527804
02-11-030.txt,02-11-030_telegraph.txt,1,0.528811
03-11-040.txt,03-11-040_daily_mail.txt,1,0.528919
05-11-008.txt,05-11-008_express.txt,1,0.529362
07-11-033.txt,07-11-033_sun.txt,0,0.529368
12-11-019.txt,12-11-019_guardian.txt,0,0.5308
19-11-002.txt,19-11-002_metro.txt,0,0.530804
03-11-011.txt,03-11-011_reuters.txt,1,0.5312
03-11-013.txt,03-11-013_daily_mail.txt,1,0.531217
01-11-013.txt,01-11-013_bbc.txt,1,0.531503
05-11-035.txt,05-11-035_sun.txt,0,0.531582
19-11-006.txt,19-11-006_bbc.txt,1,0.531714
02-11-022.txt,02-11-022_daily_mail.txt,1,0.532055
20-11-001.txt,20-11-001_telegraph.txt,0,0.532286
20-11-011.txt,20-11-011_mirror.txt,0,0.533185
12-11-019.txt,12-11-019_daily_mail.txt,0,0.533222
13-11-016.txt,13-11-016_times.txt,0,0.534996
11-11-001.txt,11-11-001_guardian.txt,1,0.535088
13-11-015.txt,13-11-015_telegraph.txt,1,0.535562
07-11-002.txt,07-11-002_bbc.txt,1,0.535762
06-11-018.txt,06-11-018_bbc.txt,0,0.535959
19-11-002.txt,19-11-002_telegraph.txt,0,0.536127
11-11-004.txt,11-11-004_daily_mail.txt,0,0.536143
01-11-015.txt,01-11-015_daily_mail.txt,0,0.53637
15-11-015.txt,15-11-015_bbc.txt,0,0.538577
19-11-014.txt,19-11-014_sun.txt,1,0.53863
07-11-018.txt,07-11-018_telegraph.txt,1,0.538919
03-11-026.txt,03-11-026_times.txt,1,0.539707
19-11-003.txt,19-11-003_bbc.txt,1,0.539869
08-11-027.txt,08-11-027_independent.txt,0,0.540006
17-11-012.txt,17-11-012_mirror.txt,0,0.540409
01-11-015.txt,01-11-015_telegraph.txt,1,0.54167
16-11-007.txt,16-11-007_times.txt,1,0.542076
02-11-002.txt,02-11-002_daily_mail.txt,1,0.542668
14-11-003.txt,14-11-003_guardian.txt,0,0.542805
08-11-004.txt,08-11-004_reuters.txt,0,0.542899
08-11-017.txt,08-11-017_daily_mail.txt,0,0.544087
05-11-021.txt,05-11-021_reuters.txt,1,0.544245
13-11-010.txt,13-11-010_express.txt,1,0.544499
16-11-005.txt,16-11-005_sun.txt,1,0.544918
03-11-032.txt,03-11-032_sun.txt,1,0.544986
05-11-021.txt,05-11-021_express.txt,1,0.54507
02-11-002.txt,02-11-002_sun.txt,1,0.545093
19-11-011.txt,19-11-011_metro.txt,1,0.545498
08-11-026.txt,08-11-026_sun.txt,0,0.545843
01-11-013.txt,01-11-013_guardian.txt,0,0.546109
16-11-007.txt,16-11-007_daily_mail.txt,0,0.546354
19-11-014.txt,19-11-014_new_scientist.txt,0,0.546726
13-11-013.txt,13-11-013_independent.txt,1,0.54693
13-11-010.txt,13-11-010_daily_mail.txt,1,0.549163
12-11-012.txt,12-11-012_mirror.txt,0,0.549438
04-11-012.txt,04-11-012_daily_mail.txt,0,0.550201
02-11-036.txt,02-11-036_bbc.txt,1,0.551312
12-11-026.txt,12-11-026_guardian.txt,0,0.551545
18-11-013.txt,18-11-013_guardian.txt,1,0.551748
06-11-010.txt,06-11-010_metro.txt,1,0.551859
04-11-012.txt,04-11-012_telegraph.txt,0,0.552018
08-11-028.txt,08-11-028_independent.txt,0,0.552171
03-11-027.txt,03-11-027_guardian.txt,1,0.552942
03-11-033.txt,03-11-033_daily_mail.txt,1,0.554263
03-11-004.txt,03-11-004_bbc.txt,1,0.554301
05-11-002.txt,05-11-002_telegraph.txt,0,0.554569
14-11-027.txt,14-11-027_bbc.txt,1,0.554849
12-11-026.txt,12-11-026_express.txt,0,0.556128
04-11-009.txt,04-11-009_daily_mail.txt,0,0.556383
06-11-025.txt,06-11-025_bbc.txt,1,0.557615
18-11-005.txt,18-11-005_bbc.txt,1,0.557694
08-11-004.txt,08-11-004_daily_mail.txt,0,0.558781
01-11-013.txt,01-11-013_scotsman.txt,1,0.55883
03-11-026.txt,03-11-026_independent.txt,1,0.558967
13-11-009.txt,13-11-009_telegraph.txt,0,0.559136
15-11-006.txt,15-11-006_express.txt,1,0.559277
12-11-003.txt,12-11-003_mirror.txt,0,0.55985
05-11-031.txt,05-11-031_daily_mail.txt,0,0.56119
03-11-042.txt,03-11-042_mirror.txt,0,0.562779
07-11-038.txt,07-11-038_daily_mail.txt,0,0.563
12-11-005.txt,12-11-005_telegraph.txt,0,0.563041
05-11-025.txt,05-11-025_express.txt,0,0.563063
08-11-026.txt,08-11-026_scotsman.txt,0,0.563142
12-11-005.txt,12-11-005_bbc.txt,0,0.563248
06-11-011.txt,06-11-011_daily_star.txt,0,0.563254
12-11-012.txt,12-11-012_metro.txt,0,0.565169
19-11-010.txt,19-11-010_new_scientist.txt,1,0.565261
08-11-026.txt,08-11-026_mirror.txt,0,0.565934
06-11-025.txt,06-11-025_guardian.txt,1,0.56627
08-11-026.txt,08-11-026_independent.txt,0,0.566507
06-11-001.txt,06-11-001_daily_mail.txt,1,0.566807
03-11-036.txt,03-11-036_reuters.txt,0,0.566985
12-11-005.txt,12-11-005_mirror.txt,1,0.567177
09-11-004.txt,09-11-004_bbc.txt,0,0.567529
08-11-026.txt,08-11-026_metro.txt,0,0.567686
04-11-010.txt,04-11-010_express.txt,1,0.567767
03-11-019.txt,03-11-019_telegraph.txt,0,0.567924
15-11-013.txt,15-11-013_telegraph.txt,1,0.568211
15-11-011.txt,15-11-011_bbc.txt,1,0.568568
12-11-026.txt,12-11-026_daily_mail.txt,0,0.570425
02-11-036.txt,02-11-036_metro.txt,0,0.571618
03-11-038.txt,03-11-038_telegraph.txt,0,0.573733
02-11-004.txt,02-11-004_guardian.txt,1,0.573916
06-11-025.txt,06-11-025_telegraph.txt,1,0.574113
19-11-011.txt,19-11-011_express.txt,1,0.574141
01-11-016.txt,01-11-016_reuters.txt,1,0.576327
06-11-007.txt,06-11-007_bbc.txt,1,0.576371
03-11-040.txt,03-11-040_mirror.txt,1,0.576558
18-11-012.txt,18-11-012_bbc.txt,1,0.576621
05-11-023.txt,05-11-023_times.txt,0,0.576742
07-11-015.txt,07-11-015_telegraph.txt,1,0.577091
07-11-017.txt,07-11-017_guardian.txt,1,0.577909
20-11-019.txt,20-11-019_telegraph.txt,1,0.580441
05-11-023.txt,05-11-023_daily_mail.txt,0,0.58178
13-11-002.txt,13-11-002_mirror.txt,1,0.58379
07-11-020.txt,07-11-020_guardian.txt,1,0.583927
05-11-024.txt,05-11-024_mirror.txt,1,0.584217
05-11-022.txt,05-11-022_metro.txt,0,0.584576
19-11-006.txt,19-11-006_guardian.txt,1,0.585059
06-11-007.txt,06-11-007_reuters.txt,0,0.585183
14-11-006.txt,14-11-006_daily_mail.txt,1,0.585731
09-11-013.txt,09-11-013_express.txt,1,0.586315
18-11-013.txt,18-11-013_daily_mail.txt,1,0.586855
05-11-002.txt,05-11-002_reuters.txt,0,0.587809
06-11-001.txt,06-11-001_mirror.txt,1,0.588383
03-11-032.txt,03-11-032_times.txt,1,0.588835
03-11-005.txt,03-11-005_telegraph.txt,0,0.588848
01-11-015.txt,01-11-015_independent.txt,0,0.589283
07-11-004.txt,07-11-004_telegraph.txt,1,0.590829
09-11-012.txt,09-11-012_daily_mail.txt,1,0.591976
06-11-025.txt,06-11-025_sun.txt,1,0.592796
02-11-023.txt,02-11-023_express.txt,1,0.593187
03-11-024.txt,03-11-024_metro.txt,1,0.594387
18-11-013.txt,18-11-013_telegraph.txt,1,0.595607
09-11-004.txt,09-11-004_times.txt,0,0.595674
02-11-002.txt,02-11-002_times.txt,1,0.595958
05-11-006.txt,05-11-006_times.txt,0,0.596666
15-11-011.txt,15-11-011_scotsman.txt,1,0.597924
06-11-007.txt,06-11-007_daily_mail.txt,0,0.598525
15-11-006.txt,15-11-006_telegraph.txt,1,0.598587
05-11-023.txt,05-11-023_guardian.txt,0,0.598616
05-11-007.txt,05-11-007_reuters.txt,0,0.599323
14-11-006.txt,14-11-006_sunday_times.txt,1,0.599596
05-11-018.txt,05-11-018_express.txt,0,0.599633
12-11-005.txt,12-11-005_guardian.txt,0,0.6007
15-11-018.txt,15-11-018_telegraph.txt,0,0.603675
15-11-014.txt,15-11-014_independent.txt,1,0.603856
20-11-004.txt,20-11-004_telegraph.txt,0,0.605381
19-11-010.txt,19-11-010_sun.txt,0,0.605686
15-11-010.txt,15-11-010_bbc.txt,0,0.606864
15-11-011.txt,15-11-011_telegraph.txt,1,0.607295
16-11-002.txt,16-11-002_telegraph.txt,1,0.607317
15-11-023.txt,15-11-023_scotsman.txt,0,0.607637
03-11-005.txt,03-11-005_reuters.txt,0,0.607996
03-11-022.txt,03-11-022_telegraph.txt,0,0.608186
19-11-001.txt,19-11-001_times.txt,0,0.608203
02-11-002.txt,02-11-002_guardian.txt,1,0.608346
20-11-014.txt,20-11-014_daily_mail.txt,0,0.608753
07-11-025.txt,07-11-025_bbc.txt,0,0.609225
08-11-026.txt,08-11-026_guardian.txt,0,0.60935
09-11-003.txt,09-11-003_daily_mail.txt,0,0.609535
07-11-029.txt,07-11-029_express.txt,0,0.610003
19-11-012.txt,19-11-012_metro.txt,0,0.61001
19-11-002.txt,19-11-002_daily_mail.txt,0,0.610036
03-11-019.txt,03-11-019_daily_mail.txt,0,0.61073
18-11-011.txt,18-11-011_mirror.txt,0,0.611142
07-11-029.txt,07-11-029_mirror.txt,0,0.61363
09-11-004.txt,09-11-004_mirror.txt,0,0.613827
07-11-030.txt,07-11-030_metro.txt,1,0.613939
01-11-015.txt,01-11-015_express.txt,1,0.614505
17-11-012.txt,17-11-012_times.txt,0,0.614729
06-11-025.txt,06-11-025_express.txt,1,0.614977
01-11-015.txt,01-11-015_metro.txt,0,0.6156
02-11-002.txt,02-11-002_independent.txt,1,0.615739
03-11-014.txt,03-11-014_guardian.txt,1,0.617305
15-11-013.txt,15-11-013_bbc.txt,1,0.61735
05-11-002.txt,05-11-002_independent.txt,0,0.618228
19-11-009.txt,19-11-009_daily_mail.txt,0,0.619111
13-11-010.txt,13-11-010_mirror.txt,0,0.619357
04-11-018.txt,04-11-018_telegraph.txt,0,0.619374
05-11-011.txt,05-11-011_sun.txt,1,0.62055
05-11-024.txt,05-11-024_scotsman.txt,0,0.620702
17-11-012.txt,17-11-012_telegraph.txt,0,0.623395
05-11-007.txt,05-11-007_telegraph.txt,1,0.623509
03-11-028.txt,03-11-028_daily_mail.txt,1,0.623685
09-11-004.txt,09-11-004_daily_mail.txt,0,0.624688
11-11-005.txt,11-11-005_express.txt,0,0.626729
05-11-010.txt,05-11-010_independent.txt,0,0.626847
17-11-003.txt,17-11-003_telegraph.txt,0,0.628448
04-11-018.txt,04-11-018_reuters.txt,0,0.628674
13-11-003.txt,13-11-003_independent.txt,1,0.628885
12-11-009.txt,12-11-009_express.txt,0,0.628999
05-11-018.txt,05-11-018_sun.txt,0,0.629279
04-11-007.txt,04-11-007_telegraph.txt,0,0.629288
05-11-030.txt,05-11-030_scotsman.txt,0,0.629351
01-11-013.txt,01-11-013_independent.txt,1,0.629457
05-11-002.txt,05-11-002_guardian.txt,0,0.630056
08-11-026.txt,08-11-026_telegraph.txt,0,0.63011
12-11-023.txt,12-11-023_bbc.txt,0,0.630338
05-11-005.txt,05-11-005_metro.txt,0,0.63051
13-11-010.txt,13-11-010_sun.txt,0,0.630691
03-11-004.txt,03-11-004_mail_sunday.txt,1,0.631895
15-11-007.txt,15-11-007_daily_mail.txt,0,0.632094
09-11-014.txt,09-11-014_telegraph.txt,0,0.632347
06-11-010.txt,06-11-010_express.txt,1,0.632466
01-11-013.txt,01-11-013_daily_mail.txt,1,0.632598
06-11-011.txt,06-11-011_sun.txt,0,0.63283
04-11-007.txt,04-11-007_daily_mail.txt,0,0.633855
03-11-005.txt,03-11-005_independent.txt,0,0.63419
02-11-002.txt,02-11-002_metro.txt,1,0.634703
08-11-003.txt,08-11-003_bbc.txt,0,0.634846
07-11-017.txt,07-11-017_bbc.txt,1,0.635715
15-11-013.txt,15-11-013_metro.txt,0,0.636123
12-11-026.txt,12-11-026_mirror.txt,0,0.637044
04-11-017.txt,04-11-017_bbc.txt,0,0.637874
07-11-029.txt,07-11-029_times.txt,0,0.639072
13-11-002.txt,13-11-002_bbc.txt,1,0.639824
17-11-007.txt,17-11-007_daily_mail.txt,1,0.640112
16-11-005.txt,16-11-005_mirror.txt,0,0.640795
05-11-031.txt,05-11-031_bbc.txt,0,0.641249
07-11-001.txt,07-11-001_reuters.txt,0,0.64165
15-11-013.txt,15-11-013_sun.txt,0,0.64198
03-11-001.txt,03-11-001_bbc.txt,0,0.642446
05-11-007.txt,05-11-007_scotsman.txt,1,0.642782
17-11-012.txt,17-11-012_bbc.txt,0,0.643019
02-11-036.txt,02-11-036_guardian.txt,0,0.643914
05-11-018.txt,05-11-018_metro.txt,0,0.646076
04-11-007.txt,04-11-007_independent.txt,0,0.646275
03-11-013.txt,03-11-013_bbc.txt,1,0.648445
05-11-036.txt,05-11-036_daily_mail.txt,1,0.648661
03-11-004.txt,03-11-004_telegraph.txt,1,0.649221
03-11-012.txt,03-11-012_times.txt,0,0.650374
07-11-038.txt,07-11-038_reuters.txt,1,0.650788
14-11-006.txt,14-11-006_telegraph.txt,1,0.651559
08-11-018.txt,08-11-018_reuters.txt,1,0.651567
05-11-018.txt,05-11-018_telegraph.txt,0,0.651684
07-11-025.txt,07-11-025_sunday_sun.txt,1,0.651723
20-11-003.txt,20-11-003_daily_mail.txt,1,0.652116
07-11-038.txt,07-11-038_mirror.txt,1,0.652879
07-11-013.txt,07-11-013_metro.txt,0,0.653158
07-11-016.txt,07-11-016_press_association.txt,0,0.653969
19-11-010.txt,19-11-010_mirror.txt,1,0.654715
17-11-012.txt,17-11-012_daily_mail.txt,0,0.655129
03-11-005.txt,03-11-005_guardian.txt,1,0.655169
14-11-003.txt,14-11-003_daily_star.txt,0,0.656234
05-11-008.txt,05-11-008_metro.txt,1,0.656273
13-11-010.txt,13-11-010_telegraph.txt,0,0.656517
09-11-001.txt,09-11-001_bbc.txt,0,0.657846
15-11-013.txt,15-11-013_daily_mail.txt,0,0.658199
20-11-014.txt,20-11-014_reuters.txt,0,0.658213
15-11-026.txt,15-11-026_reuters.txt,1,0.659544
15-11-014.txt,15-11-014_express.txt,1,0.659952
03-11-033.txt,03-11-033_reuters.txt,1,0.660301
17-11-007.txt,17-11-007_metro.txt,1,0.660779
